area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,tonnes,landed_value
"Canada (Pacific)",eez,Reconstructed domestic catch,2,2001,"Thaleichthys pacificus","Eulachon","Small pelagics (<30 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Reported,1.0000000000,1466
"Canada (Pacific)",eez,Reconstructed domestic catch,4,2001,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","Canada",Industrial,Landings,Reported,474.0000000000,464520
"Canada (Pacific)",eez,Reconstructed domestic catch,4,2001,"Theragra chalcogramma","Alaska pollock","Medium benthopelagics (30 - 89 cm)","Cod-likes","Canada",Industrial,Landings,Reported,1747.0000000000,1130309
"Canada (Pacific)",eez,Reconstructed domestic catch,4,2001,"Sebastes alutus","Pacific ocean perch","Medium demersals (30 - 89 cm)","Scorpionfishes","Canada",Industrial,Landings,Reported,5832.0000000000,548208
"Canada (Pacific)",eez,Reconstructed domestic catch,4,2001,"Sebastes alutus","Pacific ocean perch","Medium demersals (30 - 89 cm)","Scorpionfishes","Canada",Industrial,Landings,Unreported,5823.0000000000,547362
"Canada (Pacific)",eez,Reconstructed domestic catch,4,2001,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","Canada",Industrial,Landings,Unreported,2370.0000000000,5211630
"Canada (Pacific)",eez,Reconstructed domestic catch,2,2001,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","Canada",Artisanal,Landings,Reported,2511.0000000000,5521689
"Canada (Pacific)",eez,Reconstructed domestic catch,4,2001,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","Canada",Recreational,Landings,Unreported,148.0000000000,325452
"Canada (Pacific)",eez,Reconstructed domestic catch,4,2001,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","Canada",Industrial,Landings,Reported,2967.0000000000,11422950
"Canada (Pacific)",eez,Reconstructed domestic catch,4,2001,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","Canada",Industrial,Landings,Unreported,774.0000000000,2979900
"Canada (Pacific)",eez,Reconstructed domestic catch,4,2001,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","Canada",Industrial,Discards,Unreported,852.0000000000,2688060
"Canada (Pacific)",eez,Reconstructed domestic catch,4,2001,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","Canada",Industrial,Landings,Reported,4766.0000000000,15036730
"Canada (Pacific)",eez,Reconstructed domestic catch,2,2001,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","Canada",Subsistence,Landings,Unreported,882.0000000000,2782710
